timestamp_epoch,power_w,gpu_util,mem_copy_util
1776581818.783490,70.412000,98,100
1776581819.867960,70.412000,98,100
1776581820.963845,70.412000,98,100
1776581822.050768,70.412000,98,100
1776581823.141721,70.412000,98,100
1776581824.227734,70.412000,98,100
1776581825.325236,70.412000,98,100
1776581826.409807,70.412000,98,100
1776581827.513620,70.412000,98,100
1776581828.602641,70.412000,98,100
1776581829.683158,70.412000,98,100
1776581830.760944,70.412000,98,100
1776581831.842089,70.412000,98,100
1776581832.920648,70.412000,98,100
1776581834.002051,70.412000,98,100
1776581835.084395,70.412000,98,100
1776581836.165205,70.412000,98,100
1776581837.246861,70.412000,98,100
1776581838.330170,70.412000,98,100
1776581839.414067,70.412000,98,100
1776581840.501218,70.412000,98,100
1776581841.646181,70.412000,98,100
1776581842.793794,70.553000,97,100
1776581843.921144,70.553000,97,100
1776581845.021433,70.553000,97,100
1776581846.105716,70.553000,97,100
1776581847.192110,70.553000,97,100
1776581848.278467,70.553000,97,100
1776581849.374922,70.553000,97,100
1776581850.496672,70.553000,97,100
1776581851.589378,70.553000,97,100
1776581852.678143,70.553000,97,100
1776581853.765794,70.553000,97,100
1776581854.855195,70.553000,97,100
1776581855.942588,70.553000,97,100
1776581857.024899,70.553000,97,100
1776581858.117781,70.553000,97,100
1776581859.203141,70.553000,97,100
1776581860.304012,70.553000,97,100
1776581861.392180,70.553000,97,100
1776581862.474877,70.553000,97,100
1776581863.554063,70.553000,97,100
1776581864.634264,70.553000,97,100
1776581865.718698,70.553000,97,100
1776581866.800956,70.553000,97,100
1776581867.883854,70.553000,97,100
1776581868.973204,70.553000,97,100
1776581870.058279,70.553000,97,100
1776581871.139582,70.553000,97,100
1776581872.220989,69.923000,98,100
1776581873.302077,69.923000,98,100
1776581874.386739,69.923000,98,100
1776581875.470159,69.923000,98,100
1776581876.551647,69.923000,98,100
1776581877.642389,69.923000,98,100
1776581878.729404,69.923000,98,100
1776581879.823178,69.923000,98,100
1776581880.914692,69.923000,98,100
1776581882.005398,69.923000,98,100
1776581883.098502,69.923000,98,100
1776581884.186055,69.923000,98,100
1776581885.280384,69.923000,98,100
1776581886.366735,69.923000,98,100
1776581887.455230,69.923000,98,100
1776581888.540347,69.923000,98,100
1776581889.629696,69.923000,98,100
1776581890.725151,69.923000,98,100
1776581891.812824,69.923000,98,100
1776581892.896210,69.923000,98,100
1776581893.986539,69.923000,98,100
1776581895.068067,69.923000,98,100
1776581896.150953,69.923000,98,100
1776581897.231287,69.923000,98,100
1776581898.309910,69.923000,98,100
1776581899.391474,69.923000,98,100
